,,other_3_SD,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Percent correct recognition,self other,FA(false alarm ()",,,,,
,,Neutral_1_Mean,,,,,,,,,,,1152,,,,,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2,,,,,
,,Neutral_1_SD,,,,,,,,,,,24,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,
,,Neutral_2_Mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Neutral_2_SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Neutral_3_Mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1,,,,,
,,Neutral_3_SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,,,,
,,Neutral_4_Mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Neutral_4_SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Accuracy_group1,note,"Percent correct;old/same,new","proportion of hits – false alarms,
  positive, negative",,,,"Proportion of Correct Responses 
  (hit rate–false-alarm rate),n=14",,,"proportion of hits minus false
  alarms;Non-religious;Self;Sakyamuni;Jesus;Zhu-Rongji;Font","Total recognition score;Self ,Sakyamuni, Jesus ,Zhu Rongji, Font","Hits–false alarms,22 participants ( 10 female; mean age = 23 years)",,,,,,,,,,,,,,,,,,,,,,,"(page4,fig2b) hits/true positive answers during recognition",,"注意此处上下需要调换位置！
proportion of old responses by trial type",proportion of old responses by trial type,,CRS,"Figure 2C,CRS[self-reference effect]|Page5",,,,"mean proportion of old recognition rates for old responses;forget,remember",,the proportion of hits minus false alarms;,,Z(hit)–Z(false alarm);Han,"Mean values of total recognition ratio,R;K;self,other,semantic,new words",,,,,,,,"Mean values of total recognition ratio,R;K;self,other,semantic,new words",
,,self_1_Mean,82.2,0.68,,,,0.66,,,43.4,0.57,0.62,,,,,0.49,,,,,,,,,,,,,,,,,,,,0.43,0.44,,2.74,,,,,0.67,,44.5,,1.41,0.72,0.64(),,,,,,,0.72,0.64()
,,self_1_SD,2.5,0.15,,,,0.17,,,10.4,0.135,0.04,,,,,0.02,,,,,,,,,,,,,,,,,,,,0.16,0.14,,,,,,,0.21,,19.3,,0.02,0.13,0.17,,,,,,,0.13,0.17
,,self_2_Mean,93.5,0.57,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.27,,,,,,,0.76,,,,,0.08,0.21,,,19.3,,,,0.08,0.21
,,self_2_SD,1.3,0.19,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.16,,,,,,,0.16,,,,,0.04,0.19,,,11,,,,0.04,0.19
,,self_3_Mean,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,
,,self_3_SD,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,
,,other_1_Mean,89.4,0.46,,,,,,,27.7,0.45,0.53,,,,,0.36,,,,,,,,,,,,,,,,,,,,0.34,0.36,,2.04,,,,,0.55,,38.6,,1.15,0.44,0.57,,,,,,,0.44,0.57
,,other_1_SD,2.5,0.17,,,,,,,12.7,0.144,0.03,,,,,0.03,,,,,,,,,,,,,,,,,,,,0.12,0.17,,,,,,,0.19,,18.2,,0.02,0.19,0.21,,,,,,,0.19,0.21
,,other_2_Mean,,0.43,,,,,,,31.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.3,,,,,,,0.67,,36.6,,,0.23,0.18,,,,,,,0.23,0.18
,,other_2_SD,,0.22,,,,,,,15.1,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.19,,,,,,,0.19,,16.3,,,0.14,0.12,,,,,,,0.14,0.12
,,other_3_Mean,,,,,,,,,32.2,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,,,,
,,other_3_SD,,,,,,,,,12.9,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,,,,,,,,,,,,
,,other_4_Mean,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,,0.36,,,,,,,,,,
,,other_4_SD,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,,0.02,,,,,,,,,,
,,Neutral_1_Mean,85.6,0.53,,,,0.53,,,9.29,0.1,0.21,,,,,0.17,,,,,,,,,,,,,,,,,,,,0.22,0.13,,1.02,,,,,,,7,,,0.5,0.5,,,,,,,0.5,0.5
,,Neutral_1_SD,3.1,0.13,,,,0.28,,,12.4,0.113,0.05,,,,,0.03,,,,,,,,,,,,,,,,,,,,0.12,0.12,,,,,,,,,8.4,,,0.19,0.15,,,,,,,0.19,0.15
,,Neutral_2_Mean,,0.5,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.33,,,,,,,,,,,,0.23,0.28,,,,,,,0.23,0.28
,,Neutral_2_SD,,0.18,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.21,,,,,,,,,,,,0.12,0.16,,,,,,,0.12,0.16
,,Neutral_3_Mean,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.05,,,,,,,0.03,0.05
,,Neutral_3_SD,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.06,,,,,,,0.02,0.06
,,Neutral_4_Mean,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.05,,,,,,,0.09,0.05
,,Neutral_4_SD,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.04,,,,,,,0.04,0.04
,,statistics,,"condition (F(2,13) =
  15.59, p < .001, e = 0.89)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"valence (F =19.74, df =1, 22; P < 0.001)",,,,,,,,,,,,,,,,,,,,,,,,
,Accuracy_group2,note,,,,,,,,,Christian,"Score of remember;Self ,Sakyamuni, Jesus ,Zhu Rongji, Font",,,,,,,,,,,,,,,,,,,,,,,,,,conceptual self-reference task,,,,,,,,,,,,"Tibetan,self,mother,other,font",,,,,,,,,,
,,self_1_Mean,,,,,,,,,48.3,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,0.88,,,,,,,,,,
,,self_1_SD,,,,,,,,,20.3,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,0.03,,,,,,,,,,
,,self_2_Mean,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,self_2_SD,,,,,,,,,,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,other_1_Mean,,,,,,,,,32.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,0.77,,,,,,,,,,
,,other_1_SD,,,,,,,,,18.4,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,0.03,,,,,,,,,,
,,other_2_Mean,,,,,,,,,37,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,
,,other_2_SD,,,,,,,,,17.9,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,
,,other_3_Mean,,,,,,,,,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,other_3_SD,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Neutral_1_Mean,,,,,,,,,13.6,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,
,,Neutral_1_SD,,,,,,,,,10,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Neutral_2_Mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Neutral_2_SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other_result,,note,,,,,,,,,"p8, Fig1.B",,,,,,,,,,,,,,,,,,,,"page4|Experiment 2,a series of six questions,
  probing how important they thought the character and appearance of themselves, their mother, and President Bush
  were to their own conceptions of themselves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,self,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,other_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,other_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Anova or t-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
